Tucks Gluteus Maximus;Portland                ,Oregon    ,United States;BarleyWine / WheatWine / RyeWine;Tuck's Brewery;2005’s: With a prominent alcohol nose                                                                                                                                                                                                                   ,this beer poured beautifully and presented a gray                                                          ,concentrated two-finger head and a incisive chestnut hue. Pine and roasted malt were present in the finish as well as carmelly brown sugar gusto. This beer sat very well with me.
Tucks Gluteus Maximus;Portland                ,Oregon    ,United States;BarleyWine / WheatWine / RyeWine;Tuck's Brewery;Pours a very dark red off tap                                                                                                                                                                                                                           ,with a thing light tan head. Great sweetness up front                                                      ,caramel malts with a big hop finish. Toasty quality to the malts                                                                                                                  ,with a very smooth taste and sustaining bitter finish                         ,should continue to age very well.
Tucks Gluteus Maximus;Portland                ,Oregon    ,United States;BarleyWine / WheatWine / RyeWine;Tuck's Brewery;This was quite dark for a barleywine                                                                                                                                                                                                                    ,but came off dry and bitter. Could use a more solid body. I would like to try this again                   ,because I know Tucks makes good stuff.
Big Horn Winter Solstice Ale;Lakewood         ,Washington,United States;Porter;Big Horn Brewing Company (Ram International);Very dark in color (mostly brown) with a light-tan head that was very nitro-esque (I forgot to ask). Creamy texture                                                                                                                                 ,too. Wonderful notes of freshly roasted coffee and spicy wood. Sweet chocolate base in the malts. Very mild,if any                                                                                                                                                                            ,spices in the beer. Mostly roasted and warming flavors/sensations. Decent beer,but alcohol overpowered the mild-mannered malts and hops.
Copper Tank Big O Stout;Austin                ,Texas     ,United States;Stout - Milk / Sweet;Copper Tank Brewing Co.;Tap. Near-opaque black w/mahogany at edges. Average head that dissipated quickly. Thin mouthfeel                                                                                                                                                           ,roasty flavor that turns into a whiskeylike finish. Interesting.
Lovejoys Folsom Prison Blueberry Porter;Austin,Texas     ,United States;Porter;Lovejoys Tap Room & Brewery;Pour is dark brownish black with a thin dense tan head...smell is chocolate and hints of blueberries...taste was sweet with some roasty flavors and chocolate...blueberries come out in the finish...by far the best beer I’ve had there...no reall coffee flavors...
Lovejoys Folsom Prison Blueberry Porter;Austin,Texas     ,United States;Porter;Lovejoys Tap Room & Brewery;I don’t get the other 2 reviews...This is one of the best beers i have ever had! The subtle blueberrry is absolutly wonderful                                                                                                                                        ,Its a dark black                                                                                           ,dark ruby colour                                                                                                                                                                  ,Sweet delicous Smell                                                          ,THIS BEER IS A MASTERPIECE                               ,I bought 2 growlers and am enjoying every drop of this complex delicous beer,I really really dig this brew!!!! russ kicks ass!
Lovejoys Folsom Prison Blueberry Porter;Austin,Texas     ,United States;Porter;Lovejoys Tap Room & Brewery;"Had on tap at the brewpub in Austin. What were they thinking? I get the joke - this is supposd to be like the ""hooch"" that inmates make in their toilet. Well, other than not being blue, it is not far from it. Pours a dark ruby red with no real head or lacing. Aroma has some blueberry accents of course, not too natural-like. Flavor is very sweet and fruity and not in a good way, no porter-like qualities to this one. Mouthfeel - well, I was able to drink the whole point so it must have been all right. Bad experiment."
Lovejoys Folsom Prison Blueberry Porter;Austin, Texas, United States;Porter;Lovejoys Tap Room & Brewery;Tap...oh, my. The level of putridity of this beer is freakin' horrible! Minimal blueberry flavor of any kind. Absolutely nasty finish, that lingers unlike anything I've had before. Sick.
Lovejoys Oompah Fest of October Ale;Austin, Texas, United States;Märzen / Oktoberfest Bier;Lovejoys Tap Room & Brewery;on tap at gabf. The promising name does not quite pay off when it comes to the palate, which is far thinner than most chocolate. It tastes like a collision between a chocolate milk truck and a light lager. The good part of the collision is the combination of milky chocolate and hops, the confusing part is the strangely thin palate and yoohoo aftertaste.
Lovejoys Oompah Fest of October Ale;Austin, Texas, United States;Märzen / Oktoberfest Bier;Lovejoys Tap Room & Brewery;Tap. Passable. Murky amber, curiously thick mouthfeel. Citric and hoppy flavors, especially toward the finish. Prominent orangs flavor.
Bitter End Monkadelic Belgian Pale Ale;Austin, Texas, United States;Belgian Ale - Pale / Golden;Bitter End Bistro & Brewery;Tap at Bitter End. Murky yellow color with a white head. Aroma was fruity and yeasty. Tasted like some apple, sharp wheat, and some tropical fruit. Had a kin dof funkiness to the aftertaste that I was not fond of. Aside from that, this was not bad.
Bitter End Monkadelic Belgian Pale Ale;Austin, Texas, United States;Belgian Ale - Pale / Golden;Bitter End Bistro & Brewery;Had on tap at the brewpub in Austin. Pours a bright translucent orange with a light white head, good lacing. Has a bit of a floral-like aroma with some strong yeasty notes.The flavor has some of the same qualities with some added bubble gum and candied sugar notes to add to the mix. Mouthfeel is fairly thick, does not distract with spritziness. An overall solid effort from the folks at BE.
Bitter End Monkadelic Belgian Pale Ale;Austin, Texas, United States;Belgian Ale - Pale / Golden;Bitter End Bistro & Brewery;Slightly murky gold and orange color. Tart, spicy with wheat and hay flavors... creamy yeast flavors as well. Salty, like the vaporizer, with some light citrus and milk flavors. Strong, but not devastatingly good. Floral nose.
Bitter End Monkadelic Belgian Pale Ale;Austin, Texas, United States;Belgian Ale - Pale / Golden;Bitter End Bistro & Brewery;Back on tap! It pours a cloudy orange with a nice creamy head and great lacing. Nice phenolic and spicy nose. Flavors of apple, malt, and a little banana at the end. Creamy texture. Gets better as it warm. Great beer.
Bitter End Monkadelic Belgian Pale Ale;Austin, Texas, United States;Belgian Ale - Pale / Golden;Bitter End Bistro & Brewery;Tap. Pale-amber. A certain bland tartness lingers in this beer from start to finish, kind of like granny smith apple extract with some young malts mixed in, and a hint of underripe bananas. Drinkable bit BE has better beers than this. An interesting experiment. Lingering and slightly sweet aftertaste, especially as it warms.
Bitter End Chewbocka;Austin, Texas, United States;Bock - Dunkler Bock;Bitter End Bistro & Brewery;FYI - this is more a note for myself and/or a cautionary tale for others - be careful attempting to grasp the flavors of a beer like this once having sampled an excellent IPA just prior. Can you say clash? I think you can. I could taste the flavors in it, but they came across much like the St. Arnolds Bock does to me - a lager in ale clothing. This I believe to be a truer bock, but adulterated by none other than myself. I hope to be smarter about it if I’m given another chance.
Bitter End Chewbocka;Austin, Texas, United States;Bock - Dunkler Bock;Bitter End Bistro & Brewery;Tap. Dark brown, super-malted, choclatey. Seemingly about halfway in between a bock and dopplebock. I'd have loved this if only the mouthfeel were a bit firmer. Not the same malts characteristic of most BE brews - wisely so, it would clash with a bock style. I couldn't decide if I like this or not for a while, but in the end it gets a thumbs-up.
