Pony Express Honey Blonde Ale;Olathe         ,Kansas,United States;Blonde Ale / Golden Ale;Flying Monkey Brewing;Smooth drinkable beer. I am definitely developing an appreciation for the micros out there.
Pony Express Honey Blonde Ale;Olathe         ,Kansas,United States;Blonde Ale / Golden Ale;Flying Monkey Brewing;Nice head. Slightly smokey aroma                                                                                                                                                           ,taste of hops and quite a bit of honey....
Pony Express Honey Blonde Ale;Olathe         ,Kansas,United States;Blonde Ale / Golden Ale;Flying Monkey Brewing;Aroma has some honey                                                                                                                                                                       ,light spices and wheat malt. Slightly hazy deep golden color. Average carbonation and head. Soft maltiness carries most of the flavor here                                                                                                                                        ,with some spicy hops in the middle and the honey and spices adding some sweetness to the finish (just a tad much,in fact). Pretty refreshing. Light-bodied. Just found out a few days ago that this brewery is no more. Sad.
Pony Express Honey Blonde Ale;Olathe         ,Kansas,United States;Blonde Ale / Golden Ale;Flying Monkey Brewing;I guess the description explains it. I couldn't figure out what that flavor was. It was a much better coriander flavor than a funky hop flavor. Reasonably crisp.
Pony Express Tornado Red Ale;Olathe          ,Kansas,United States;Red Ale / Intl Amber Ale;Flying Monkey Brewing;In the bottle from Dirty John�s. Orange red in color with a thin white head. Very mild toasted caramel aroma                                                                              ,but not much else that I can pick out. This is watery and fizzy. As a filler                                                                                                                                                                                                      ,soy does not seem to do much in the beer. Just adds graininess like any other adjunct                           ,it seems to me.
Pony Express Tornado Red Ale;Olathe          ,Kansas,United States;Red Ale / Intl Amber Ale;Flying Monkey Brewing;Pours a three finger off-white head that fades slowly leaving a good lace. Clear amber color. Light carbonation and light bodied. Slight malty nose. Starts almost sweet with hint of hops,some bitterness at finish. $1.39 for a 12oz bottle from John�s Grocery Iowa City                                                                                                                                                                                                  ,IA.
Pony Express Tornado Red Ale;Olathe          ,Kansas,United States;Red Ale / Intl Amber Ale;Flying Monkey Brewing;Orange amber color. Smell of wheat/grains                                                                                                                                                 ,malt                                                                                                                                                                                                                                                                              ,hops and copper. Taste of very light hops and malt                                                              ,corn                                                                                                                         ,copper                                                                                       ,rusty nails and a hint of chocolate                                                               ,but very faint.
Pony Express Tornado Red Ale;Olathe          ,Kansas,United States;Red Ale / Intl Amber Ale;Flying Monkey Brewing;Very light grain malt aroma                                                                                                                                                               ,light grain malt taste                                                                                                                                                                                                                                                            ,with just a touch of sweetness                                                                                  ,a little hop bitterness in aftertaste                                                                                        ,very much on the light side                                                                  ,needs more malt and hop body
Pony Express Tornado Red Ale;Olathe          ,Kansas,United States;Red Ale / Intl Amber Ale;Flying Monkey Brewing;12-oz. bottle from tjthresh. Pours amber with a thin edgy and patchy off-white head                                                                                                       ,poor attempt at lacing. Aroma is caramel malt (biscuit                                                                                                                                                                                                                            ,cereal                                                                                                          ,meal) and yeast (dough                                                                                                       ,sweat) with some floral hoppy notes                                                          ,brown sugar near the end. Mild sweetness that fades as the medium acidity and bitterness take over,caramel malt body with yeast and spicy hops at the end. Light bodied,fizzy and spicy palate.
Pony Express Tornado Red Ale;Olathe          ,Kansas,United States;Red Ale / Intl Amber Ale;Flying Monkey Brewing;Interesting amber                                                                                                                                                                         ,but never really comes together and remains unbalanced throught the entire bottle. Has a vitamin bottle aroma                                                                                                                                                                     ,with some odd fruit flavors. Grainey texture                                                                    ,with some sweet caramel maltiness                                                                                            ,and some fruity hop characteristics. I don�t know what to say about this one                 ,other than it is hard to finish a Pony Express beer.
Pony Express Tornado Red Ale;Olathe          ,Kansas,United States;Red Ale / Intl Amber Ale;Flying Monkey Brewing;Vaguely hazy orange/amber color with a thin off white head. Nose has some orange peel and wet grain. Water dominates the initial swallow with some grainy sweetness                       ,orange juice                                                                                                                                                                                                                                                                      ,toast                                                                                                           ,and a finish of old orange rinds. Thin beer with oddly disjointed flavors. I got this out of a friends beer of the month box.
Pony Express Tornado Red Ale;Olathe          ,Kansas,United States;Red Ale / Intl Amber Ale;Flying Monkey Brewing;Better than most reds but a tad bit sweet for my liking. Seemed a little waterery at times                                                                                                ,but I was also drinking a better red while having this one
Pony Express Tornado Red Ale;Olathe          ,Kansas,United States;Red Ale / Intl Amber Ale;Flying Monkey Brewing;Bright orange with                                                                                                                                                                        ,I guess                                                                                                                                                                                                                                                                           ,some hint of red. Lightly malty                                                                                 ,roasty flavor with some hints of nuts (almonds)                                                                              ,although not really in a good way. Fairly empty sugar sweet flavor with little malt character,just a bit more of the nuttiness. Light hint of citrus                                            ,finish is fairly fatty with only a hint of bitterness.
Pony Express Tornado Red Ale;Olathe          ,Kansas,United States;Red Ale / Intl Amber Ale;Flying Monkey Brewing;Meh. Palateable but slightly below average. Picked up at Brennan�s on University Avenue (Madison                                                                                          ,WI). There�s nothing unique about this ale.
