name                    ,region   ,style                                                                                                                                                                                                                                                                                                                       ,brewery                                                        ,review
Abita Bock;Abita Springs,Louisiana,United States;Bock- Heller Bock / Maibock;Abita Brewing Company;This reminds me more of a Pilsner or ESB vs. Bock. A lighter feel than the average in this style. Weak on the caramel malt. Flavor and feel barely above average. Actually one of the better Abitas that I've sampled                                       ,but just not good enough to want again.
Abita Bock;Abita Springs,Louisiana,United States;Bock- Heller Bock / Maibock;Abita Brewing Company;Bottle. Pours a golden color with a small white head. Has a fruity malty caramel aroma. Fruity malty caramel flavor with hints of dark fruit. Has a fruity malty caramel finish.
Abita Bock;Abita Springs,Louisiana,United States;Bock- Heller Bock / Maibock;Abita Brewing Company;12 ounce bottle poured into a brandy snifter. The beer is a clear gold with a white head of foam. Good head retention. Fruity and grainy aroma. The taste is lightly floral and bitter. A little bready. Everything seems muted in the taste. Aroma waa good,but taste just falls short. Medium body and medium carbonation.
Abita Bock;Abita Springs,Louisiana,United States;Bock- Heller Bock / Maibock;Abita Brewing Company;12 oz. bottle labeled “Mardi Gras Bock”. AROMA: Slightly sweet with scents of bread dough                                                                                                                                                                   ,malt                                                           ,and caramel. APPEARANCE: Pours a golden,clear amber with a tall,white head that dissipates slowly. TASTE: Slightly sweet with flavors of bread and caramel. PALATE: Medium-bodied but just a tad on the thin side. Carbonation is average. Finish is dry and has a (very) slight antiseptic taste. OVERALL: Better than your average “grocery store” beer,but by no means is a “great” beer. This is a beer that I would label as “premium pool party beer”. Meaning,people would be very impressed if you served this at your next pool party,but it would not impress your beer aficionados friends.
Abita Bock;Abita Springs,Louisiana,United States;Bock- Heller Bock / Maibock;Abita Brewing Company;"12 Fl Oz bottle (as Mardi Gras Bock) on 2nd Mar 2019 while staying with my daughter in Orange County, California. Clear and clean amber body, thin and wispy white head. Cinder Toffee aroma, sweet malty molasses in the flavour with caramel notes to the fore. Bought in a Trader Joe's, cooled and drank after a huge Pizza; I am stuffed, but still enjoying this beer as I write this, it's like my dessert I suppose."
Abita Bock;Abita Springs, Louisiana, United States;Bock- Heller Bock / Maibock;Abita Brewing Company;12 ounce bottle at the house. Smell sweet and grainy. Light off-white head. Deep golden in color. Taste the grains and has a sweet taste to this beer. Light bodied with sweet after taste. Not what I was expecting, but pretty good. Good for a party beer. Cheers!
Abita Bock;Abita Springs, Louisiana, United States;Bock- Heller Bock / Maibock;Abita Brewing Company;"Bottle labelled as ""Mardi Gras Bock"". Poured clear amber with a 3-finger off-white head. Mild, grainy aroma. Maybe a touch of caramel. Body is medium-to-full with a mildly dry finish. Stereotypical malty flavor, with nutty and caramel notes."
Abita Bock;Abita Springs, Louisiana, United States;Bock- Heller Bock / Maibock;Abita Brewing Company;"Draught at Perch Brewery as ""Mardi Gras Bock"", 3/9/18. Clear, goldenrod-to-light-brass. Thin white head showing low retention. Waxy, vague, mineralesque nose does not feel anywhere near as malty as a bock should. Some vanilla, light honey, vague grain and light cereal really go nowhere and there's a touch of corn and alcohol lingering. In the mouth it's quite thin, bland, loose of texture and with an undermalted, borderline husky character and uninteresting, poorly developed flavors of vanilla, cereal and light, thin honey."
Abita Bock;Abita Springs, Louisiana, United States;Bock- Heller Bock / Maibock;Abita Brewing Company;5/5/18: $1.66 + tax at Binny's. 12 oz pour into into chalice. Light copper bronze pour, one finger white puffy head, thin lacing remains. Light malt and cinnamon aroma. Very light negligible taste. Mild carbonation, thin texture. Won't seek this out again.
Abita Bock;Abita Springs, Louisiana, United States;Bock- Heller Bock / Maibock;Abita Brewing Company;Clear gold. Grainy, full palate, sweet finish. Draft at the Brass Tap in National Harbor, Maryland.
