Loscher 1881 Premium;Münchsteinach, Bavaria, Germany;Helles / Dortmunder Export;Brauerei Loscher;Troche slaby w smaku lager, metaliczny, aluminiowy smak, ale piane mial spora bielutka jak balwan w zimowy sloneczny dzien. Ale smak nie do konca mi odpowiadal, zupelnie jakis inny niz lagery z Dortmundu.
Loscher 1881 Premium;Münchsteinach, Bavaria, Germany;Helles / Dortmunder Export;Brauerei Loscher;Ins Glas ergießt sich ein goldenes Bier mit schöner Schaumkrone. Geruch malzig, würzig, getreidig. Geschmack malzig würzig, leicht malzig fruchtig, getreidig.
Loscher 1881 Premium;Münchsteinach, Bavaria, Germany;Helles / Dortmunder Export;Brauerei Loscher;0.5 l bottle at Timo A’s. Golden to copper color. Sweet honeyish and bread aroma with hint of citrus. Sweet honeyish and bready flavor with lemon and low bitterness. Taste is neither malty nor hoppy, does not taste premium to me.
Loscher 1881 Premium;Münchsteinach, Bavaria, Germany;Helles / Dortmunder Export;Brauerei Loscher;500ml bottle. Clear golden colour with average, frothy, diminishing, poorly lacing, white head. Grainy aroma, a spicy touch of hay, a lemon dash. Taste is minimally tart with a lemon touch, grainy notes, subtle sweetness. A Helles with Kellerbier echoes.
Loscher 1881 Premium;Münchsteinach, Bavaria, Germany;Helles / Dortmunder Export;Brauerei Loscher;Bottle. Golden, small and fully diminishing head. Light to moderate malty - lightly grainy and sweetish aroma, light caramel and faint hoppyness. Body is light to medium, malty and sweetish flavor, light caramel. Finish is short to average, malty - lightly grainy and lightly sweetish, light caramel and light metal, faint hoppyness. Sweetish helles with caramel - really nothing special.
Loscher 1881 Premium;Münchsteinach, Bavaria, Germany;Helles / Dortmunder Export;Brauerei Loscher;Pours yellow color with a white head. Fresh and flowery hoppy nose. Medium body, sweetish clean malts.
Loscher 1881 Premium;Münchsteinach, Bavaria, Germany;Helles / Dortmunder Export;Brauerei Loscher;Bottle at the ChrisO Pre-GBBF Shindig 2012 - London. Pours mostly clear gold with a moderate, white foam head. Big bread and cereal malts in the nose. Medium sweet with caramel and light, sugary toast. Light to medium in body with fine carbonation. More cereal in the finish, faint brown sugar and caramel, light cardboard, bread. So so.
Loscher 1881 Premium;Münchsteinach, Bavaria, Germany;Helles / Dortmunder Export;Brauerei Loscher;Bottle @ Chriso’s Pre-GBBF Shindig. Deep amber pour with a small head. The nose is light sweet bread, some berry. The taste is sugary breakfast cereal and some summer fruits. Light, simple. OK.
Loscher 1881 Premium;Münchsteinach, Bavaria, Germany;Helles / Dortmunder Export;Brauerei Loscher;Bottled@chriso pre-gbbf shindig 2012. Golden colour, small white head. Aroma is bready malts, mild grass and some slight floral notes. Wellbalanced and quite nice herbal notes.
Loscher 1881 Premium;Münchsteinach, Bavaria, Germany;Helles / Dortmunder Export;Brauerei Loscher;sample at Chriso’s pre GBBF. golden orange pour, toffee notes, sweet maltiness, light butterscotch. pretty average
Loscher Hefe-Weissbier;Münchsteinach, Bavaria, Germany;Weissbier - Hefeweizen;Brauerei Loscher;Butelka 0,5l Kolor z³oty, zm¹cony, piana ma³a lekko osiada na szkle. Trochê go¿dzików, lekko kwaskowe taka s³aba niemiecka pszenica a myœla³em, ¿e jest tylko dobra.
Loscher Hefe-Weissbier;Münchsteinach, Bavaria, Germany;Weissbier - Hefeweizen;Brauerei Loscher;Ins Glas ergießt sich ein trübes goldenes Bier mit schöner Schaumkrone. Geruch hefig, fruchtig, würzig. Geschmack hefig fruchtig, reife Bananen, leicht würzig.
Loscher Hefe-Weissbier;Münchsteinach, Bavaria, Germany;Weissbier - Hefeweizen;Brauerei Loscher;0.5 l bottle at Timo A’s. Hazy yellow brown color. Heavy tart fruitiness and clove in the aroma with hint of smoke. Grainy, tart and clovey taste with yogurt, pepper. Full bodied and nourishing. Very tart and clovey, not so drinkable.
Loscher Hefe-Weissbier;Münchsteinach, Bavaria, Germany;Weissbier - Hefeweizen;Brauerei Loscher;Cloudy yellow, offwhite head. Sour aroma. Bananany flavor profile, vanilla retronasal and sour.
Loscher Hefe-Weissbier;Münchsteinach, Bavaria, Germany;Weissbier - Hefeweizen;Brauerei Loscher;500 ml bottle. 3156B0900. BB 02/03/14. From bierzwerg.de. The beer pours hazy orange coloured with a small white head. Mild yeast, mild citrus, wheat and xmassy spices (?) in the aroma. The flavour is bitterish yeasty and wheaty... some dark notes there too. Maybe a half of lemon squeezed into it too. Quite dark and not that uplifting.
Loscher Hefe-Weissbier;Münchsteinach, Bavaria, Germany;Weissbier - Hefeweizen;Brauerei Loscher;(bottle) pours a very murky golden colour with a frothy white head. aroma of heavy clove and grass, with a hint of roasted wheat, vanilla and overripe peaches. flavour is mostly the same, again quite heavy on the cloves, with some notes of peppermint, sandy earth, more vanilla and gooseberries. medium-bodied with lively carbonation.
Loscher Hefe-Weissbier;Münchsteinach, Bavaria, Germany;Weissbier - Hefeweizen;Brauerei Loscher;"500ml bottle. Cloudy, dark golden colour with average, frothy, white head. Wheaty, yeasty and minimally fruity aroma, hints of banana and lemon. Taste is minimally sweet, wheaty, fruity, hints of banana, a touch of mandarine, cautiously spicy yeasty; prickling carbonation."
Loscher Hefe-Weissbier;Münchsteinach, Bavaria, Germany;Weissbier - Hefeweizen;Brauerei Loscher;It’s unclear, warm golden with a white head, and the aroma has notes of peach, fruit, yeast and wheat. The flavour is sweet with notes of spicy yeast, peach, banana, wheat, and the finish is spicy and fruity.
Loscher Hefe-Weissbier;Münchsteinach, Bavaria, Germany;Weissbier - Hefeweizen;Brauerei Loscher;50cl bottle from the Doemens stash. Close to standard weizen aroma with slightly more banana than clove. A little oxidized on the whole and undercarbonated. A nice malty touch, but the packaging was not done well.
Double O Premium Lager;Fors, Sweden;Pale Lager - North Am. / Light;Avesta Bryggeri;Sample @ SBWF ’10. Veery light yellow. Weak malty aroma. Even weaker buttery taste but still fairly free of imperfaction. Very refreshing would be it’s best feature, but at the end of the day extremly boring. Still better then som other very light brews.
Double O Premium Lager;Fors, Sweden;Pale Lager - North Am. / Light;Avesta Bryggeri;(Bottle 33 cl) Very beautiful golden lager, decent head that doesn’t hold though. Nice balance between malts and hops, but still just an average lager. 020105
