21st Amendment Midnight Milk Stout;San Leandro, California, United States;Stout - Milk / Sweet;21st Amendment Brewery;Very good ,tried some time ago...didn�t expect the slight cocoa overtones..perhaps why didn�t just die for it.....but overall a very not bad beer.
21st Amendment Midnight Milk Stout;San Leandro, California, United States;Stout - Milk / Sweet;21st Amendment Brewery;Lactic and creammy with a very clean plate and no astringency. Reminds of malted mild balls candy. Nice cocoa and espreso notes.
21st Amendment Midnight Milk Stout;San Leandro, California, United States;Stout - Milk / Sweet;21st Amendment Brewery;Pint poured at the 21st Amendment Brewpub in San Francisco, a dark black with minimal head. A very strong coffee aroma which is again in the flavour, though a little sweet. Very smooth in the mouth.
21st Amendment Midnight Milk Stout;San Leandro, California, United States;Stout - Milk / Sweet;21st Amendment Brewery;On draught. Tasted during trip to California. Black colour with a nice creamy head. little aroma of roasted malt. Great nice taste of roasted barley, coffee and ends up very lightly and some milky way. Not a bad sweet stout at all.
21st Amendment Midnight Milk Stout;San Leandro, California, United States;Stout - Milk / Sweet;21st Amendment Brewery;Black body with tan head. Aroma is medium sweet, roast, coffee. Taste is medium sweet, coffee, light roasty bitterness. Medium body.
21st Amendment Midnight Milk Stout;San Leandro, California, United States;Stout - Milk / Sweet;21st Amendment Brewery;Had on tap at the brewpub in downtown San Francisco. Dark brown to black pour with a thick, mocha colored head. Slight coffee in the aroma. Flavor has some of the same chocolate, with a bit of earthiness and good lacticity. Mouthfeel is decently thick. Overall, an above average brewpub stout.
21st Amendment Midnight Milk Stout;San Leandro, California, United States;Stout - Milk / Sweet;21st Amendment Brewery;Tap. Solid black with a brown head. Nice sweet milky stout. Some roasted character in the middle.
21st Amendment Midnight Milk Stout;San Leandro, California, United States;Stout - Milk / Sweet;21st Amendment Brewery;Black, roasty. Body is thin and slick without chewiness, texture, or heft. Hops are there only slightly in aroma but belch to fullness. Better than the texture should allow.
21st Amendment Midnight Milk Stout;San Leandro, California, United States;Stout - Milk / Sweet;21st Amendment Brewery;Black and opaque. Small tan head. Strong roasted aroma and flavor. Faint hops. Medium body. Not what I expected in a sweet stout, tastes more like a standard stout or even a dry stout. Not bad, just not what I was expecting.
Haerlemsch Old-Ale;Haarlem, Netherlands;Old Ale;Haerlemsche Bierbrouwerij;Sweet and yeasty nose, with notes of prunes. Dark muddy brown body, small brownish head. Yeasty and quite sweet flavor.
Haerlemsch Old-Ale;Haarlem, Netherlands;Old Ale;Haerlemsche Bierbrouwerij;Hazy dark brown with disapearing head. Sour yeast aroma. Sour bitter taste with some fruity malty aftertaste
Haerlemsch Old-Ale;Haarlem, Netherlands;Old Ale;Haerlemsche Bierbrouwerij;An unclear brown beer with a disappearing brown head. The aroma is sweet with notes of caramel, alcohol, and yeast. The flavor is very sweet with primary notes of yeast.
