Portneuf Valley Portneuf Porter;Pocatello, Idaho, United States;Porter;Portneuf Valley Brewing Co.;On tap at the brewery pours dark brown topped with a tan head. Nose is roast malts some coffee and chocolate. Taste is more of the nice coffee forward notes then a little sweetness.
Portneuf Valley Portneuf Porter;Pocatello, Idaho, United States;Porter;Portneuf Valley Brewing Co.;Very nice vanilla malty flavor. Sweet thin on tongue. Toasted flavor but not nutty grain and light burnt flavor. ---Rated via Beer Buddy for iPhone
Portneuf Valley Portneuf Porter;Pocatello, Idaho, United States;Porter;Portneuf Valley Brewing Co.;Had on tap at the brewery. The roasted malts are a little more noticeable then in the brown ale. Notes of chocolate, coffee, some fruit character. This beer had a dry finish. A nice beer.
Portneuf Valley Portneuf Porter;Pocatello, Idaho, United States;Porter;Portneuf Valley Brewing Co.;Glad to see another brewery with a brewmistress! Draft at the 18th Mountain Brewers fest. This is a proper London style porter, not overly rich or thick like some of the American porters, which more closely resemble stounts. Just enough coffee grounds and toast, with some dark fruit.
Portneuf Valley Portneuf Porter;Pocatello, Idaho, United States;Porter;Portneuf Valley Brewing Co.;On tap at the brewpub Appearance: Dark brown with a medium sized beige head and good lacing Aroma: Toasted malts and coffee Taste: Roasted malts, coffee and bitter chocolate Nice
Portneuf Valley Portneuf Porter;Pocatello, Idaho, United States;Porter;Portneuf Valley Brewing Co.;Pours a deep dark brown color. Aromas of chocolate, coffee and a hint of hops. Flavor light chocolate, coffee, and a touch of tobacco. Medium body with a smooth dry finish.
Portneuf Valley Portneuf Porter;Pocatello, Idaho, United States;Porter;Portneuf Valley Brewing Co.;At brewery: Very dark with a nice, tan head. Creamy-silky texture made me raise an eyebrow of approval. Bitter chocolate, tar, and dark toast exuded. Healthy amount of bitterness balanced out the sweetness well. Loved the coffee aroma in the background, also. Pretty bold and robust porter.
Portneuf Valley Portneuf Porter;Pocatello, Idaho, United States;Porter;Portneuf Valley Brewing Co.;Hazel Nut Porter-on tap-pours a light brown head and black color. Aroma is sweet dark malt-dark caramel. Taste is sweet dark malt-dark caramel, roasty, faint hops. OK/mild carbonation.
Portneuf Valley Portneuf Porter;Pocatello, Idaho, United States;Porter;Portneuf Valley Brewing Co.;This was a tasty little porter. Big flavors come in small packages. Lots of thick roasted coffee and milk chocolate. Nice follow through of hops in the finish. Well balanced and silky, with a smooth creamy finish.
Portneuf Valley Portneuf Porter;Pocatello, Idaho, United States;Porter;Portneuf Valley Brewing Co.;Dark brown pour with a tannish head and nice lacing. Roasted malts with coffee and chocolate in the nose. Bitter and floral hops as well. The flavors are similar whereas the malts are concerned but the hops come out a bit more. Roasty palate and an alcohol laced finish of hops.
Portneuf Valley Scout Mountain Stout;Pocatello, Idaho, United States;Stout - Dry;Portneuf Valley Brewing Co.;On tap at the brewery Black with a thin tan head Classic dry sharp roast flavors. Light dry body. Some coffee and ash bitterness .
Portneuf Valley Scout Mountain Stout;Pocatello, Idaho, United States;Stout - Dry;Portneuf Valley Brewing Co.;Had on tap at the brewery. This was thin bodied, had a creamy mouth feel, notes of coffee and bitter chocolate. A drinkable stout, I would have enjoyed more with a fuller body.
Portneuf Valley Scout Mountain Stout;Pocatello, Idaho, United States;Stout - Dry;Portneuf Valley Brewing Co.;on tap-pours a light brown head and black color. Aroma is rich dark malt-espresso/molasses/roasty. Taste is espresso-dark malt, ashy, slight earthy hops.
Portneuf Valley Irish Gold;Pocatello, Idaho, United States;Pale Lager - North Am. / Light;Portneuf Valley Brewing Co.;On tap at the brewery in Pocatello, Idaho. 3.9% ABV Pale and slightly hazy amber body. Citrus aroma with enough lime that I think some slipped in this. Flavor follows. Overall: a pale lager with inadvertent lime juice addition?
Portneuf Valley Irish Gold;Pocatello, Idaho, United States;Pale Lager - North Am. / Light;Portneuf Valley Brewing Co.;On tap at the brewpub Appearance: Hazy golden with a small white head and some lacing <br. Aroma: Toast malts, caramel and nutty Taste: Caramel, nutty and toffee Nice, smooth and easy drinking.
Portneuf Valley Irish Gold;Pocatello, Idaho, United States;Pale Lager - North Am. / Light;Portneuf Valley Brewing Co.;At brewery: Amber in color with a creamy-soft head. Nice palate. Toast, nuts and toffee mostly. Mild bitterness. Residual caramel on the tongue. Decent session beer.
Portneuf Valley Irish Gold;Pocatello, Idaho, United States;Pale Lager - North Am. / Light;Portneuf Valley Brewing Co.;AMber with red tones, a creamy head and nice lacing. Caramel, base malts, biscuit, hops and ctirus aromas. Caramel crystal and 2 row malts dominant in the flavors. Musky palate that finish fruity and bitter.
Portneuf Valley Irish Gold;Pocatello, Idaho, United States;Pale Lager - North Am. / Light;Portneuf Valley Brewing Co.;2004 NABA Festival: Deap amber in color. Thick tan colored foamy head. Strong biscuit smell. Yeasty. Dry taste, little spicey.
Portneuf Valley Irish Gold;Pocatello, Idaho, United States;Pale Lager - North Am. / Light;Portneuf Valley Brewing Co.;NABA ’04: Amber bronze color with a sticky light head & some lacing. The aroma is lightly hoppy with a good maltiness, medium body. Flavor is sweet, nicely balanced. Finishes nice. This is a very well build beer!
Portneuf Valley Oktoberfest;Pocatello, Idaho, United States;Märzen / Oktoberfest Bier;Portneuf Valley Brewing Co.;On tap at the brewery rather light and pale. A bit more hoppy and more bitter than I expected.
Portneuf Valley Oktoberfest;Pocatello, Idaho, United States;Märzen / Oktoberfest Bier;Portneuf Valley Brewing Co.;Had on draft at the brewery. Great bready maltiness, soft caramel notes, light bodied, a firm bitterness that lingers. The Bitterness level is high for the style
Portneuf Valley Oktoberfest;Pocatello, Idaho, United States;Märzen / Oktoberfest Bier;Portneuf Valley Brewing Co.;On tap at the brewpub Appearance: Clear golden with a medium sized white head and some lacing Aroma: Caramel malts and buttery Taste: Caramel, buttery with some bitterness in the finish Ok, somewhat light for a Oktoberfest but that is good fine with me.
