Paulaner Brauhaus Munich Lager (Singapore);Singapore, Singapore;Helles / Dortmunder Export;Paulaner Bräuhaus Singapore (Brau Holding Int. - Heineken);Keg at Paulaner Bräuhaus, Singapore. Cloudy golden, mid sized head. Fruity nose with grass and dough. Sweet with light-medium body and clean, rounded mouthfeel. Fruity and lightly buttery with doughy malt and notes of bubblegum. Low bitterness.
Paulaner Brauhaus Munich Lager (Singapore);Singapore, Singapore;Helles / Dortmunder Export;Paulaner Bräuhaus Singapore (Brau Holding Int. - Heineken);Tap @ the brewpub. Nice head with good duration. Color is golden. Aroma and taste are sweet malt, little grass, straw and hops. Sweet light grassy finish.
Paulaner Brauhaus Munich Lager (Singapore);Singapore, Singapore;Helles / Dortmunder Export;Paulaner Bräuhaus Singapore (Brau Holding Int. - Heineken);Draft - Nice grain. It’s. Cloudy gold with a rich white head. Light citrus and pale malts with a decent finish. Not bad.
Paulaner Brauhaus Munich Lager (Singapore);Singapore, Singapore;Helles / Dortmunder Export;Paulaner Bräuhaus Singapore (Brau Holding Int. - Heineken);Heller, leicht hefiger Antrunk. Moderat würzig mit weicher Herbe, süffig, unauffällig. Spritzig, die leichte Hefigkeit bleibt konstant, zum Ende etwas hopfig. Nett. 12/10/9/8//9
Paulaner Brauhaus Munich Lager (Singapore);Singapore, Singapore;Helles / Dortmunder Export;Paulaner Bräuhaus Singapore (Brau Holding Int. - Heineken);Tap at the Suntec City, brewpub, Singapore. Poured a hazy medium amber with a frothy white head. The aroma is crushed banana, yeast. The flavour is light acid citrus witn a grainy yeast light floral palate. Medium bodied with soft carbonation.
Paulaner Brauhaus Munich Lager (Singapore);Singapore, Singapore;Helles / Dortmunder Export;Paulaner Bräuhaus Singapore (Brau Holding Int. - Heineken);Draft at the brewpub. Very hazy golden with a white head. Aroma of grain, light grilled prawns, light hops, malt and metallic notes. Flavour is light to moderate sweet and bitter. Light to light medium bodied with soft carbonation.
Paulaner Brauhaus Munich Lager (Singapore);Singapore, Singapore;Helles / Dortmunder Export;Paulaner Bräuhaus Singapore (Brau Holding Int. - Heineken);On tap in Singapore. One of three beers brewed on site. A solid Helles-style lager with a nice fresh palate and low bitterness. Bright golden with a fluffy white head that lasts. Decent stuff. ---Rated via Beer Buddy for iPhone
Paulaner Brauhaus Munich Lager (Singapore);Singapore, Singapore;Helles / Dortmunder Export;Paulaner Bräuhaus Singapore (Brau Holding Int. - Heineken);Fresh-tasting, hazy, a bit of fresh pear, Hallertauer & Perle hops more present in the nose than on the palate. Not too bad.
Paulaner Brauhaus Munich Lager (Singapore);Singapore, Singapore;Helles / Dortmunder Export;Paulaner Bräuhaus Singapore (Brau Holding Int. - Heineken);30 cl. at the brewpub. Hazy golden colour with a white head. Atoma ans flavour of hops, malt and fruit.
Paulaner Brauhaus Munich Lager (Singapore);Singapore, Singapore;Helles / Dortmunder Export;Paulaner Bräuhaus Singapore (Brau Holding Int. - Heineken);Draught, 30 cl, at the brewpub in Singapore on July 9, 2013. Marked 5% at the list. Hazy golden color, fluffy white head. Sweet, malty, herbal taste. High co2, else medium mouthfeel, fairly low bitterness. Malty, sweet scent. Rather nice and drinkable indeed.
Brewerkz Bock Lager;Singapore, Singapore;Bock- Heller Bock / Maibock;Brewerkz;Golden-bronze. Nice chewy aroma with light sugars and brown bread. Soft and slightly sticky. Decent.
Brewerkz Bock Lager;Singapore, Singapore;Bock- Heller Bock / Maibock;Brewerkz;Draft @ brewpub. Dark red with a tight tan head. Fruity aroma has cherries and hibiscus with a touch of sourness. Juicy, solid body. The flavors are not bad at all. Well-developed fruit. Good bready malts. Like a good fruit bread then balanced by a nice crisp finish.
Brewerkz Bock Lager;Singapore, Singapore;Bock- Heller Bock / Maibock;Brewerkz;The crowd seems rather tough on this one. Not a double, not a Celebrator, but a pleasant enough dark lager. A little fruity, a little bitter chocolate or espresso, surprising and initially off-putting notes of licorice, but nicely structured and nicely balanced. No, the Brewerkz team doesn’t use hops the way van Gogh used paint, but restraint is not always a bad thing. Enjoyable.
Brewerkz Bock Lager;Singapore, Singapore;Bock- Heller Bock / Maibock;Brewerkz;Sour bitter start to finish. Obviously not enticing unless you have an exotic taste plus palate. Difficult to swallow/consume without circumspect. Very artificial and syrupy complexion to it.
Brewerkz Bock Lager;Singapore, Singapore;Bock- Heller Bock / Maibock;Brewerkz;Hate to sound like I am harsh on this one, but i really expected more. The aroma is slight sour chocolate and this follows the beer the whole way through. The flavour profile is sour cherry-chocolate that moves in to a brief bitter phase and finishes with lingering sour/bitter chocolate. It isn’t infected, just seems to be perhaps a bit too strong (never thought i’d say that but there you go) a bit of restraint may have balanced this in to a truly great beer.
Brewerkz Bock Lager;Singapore, Singapore;Bock- Heller Bock / Maibock;Brewerkz;A rare weak link at this Singaporean brewpub. Looked great - clear amber with extraordinary head retention. Drab aroma seemed to have some Saaz (?) sourness but little else. Seemed all too reminiscent of an industrial lager. Quite a thick mouthfeel, syrupy with residual sugars. Not at all quenching. Found it too sweet and missing a middle before an acidic finish. Like the wheat beer it didn’t seem terribly true to style - which wouldn’t bother me if I liked it. Can’t say I did. Pity about the tautological name. (Draught at brewpub)
Brewerkz Bock Lager;Singapore, Singapore;Bock- Heller Bock / Maibock;Brewerkz;Draught at the brewpub, 6.8% ABV Light amber color. Very common aroma. The flavor is not bad, smooth, some malt, good body structure, medium bitterness.
Brewerkz Bock Lager;Singapore, Singapore;Bock- Heller Bock / Maibock;Brewerkz;I really wish they would do something about the name of this but they also have the Pilsner lager too. Names aside it is always a treat to visit this fine establishment in a very non-beer part of the world. A veritable oasis. I was probably a bit silly to go to the place as I cleared Singapore custons at about 10pm and I had to be up for a flight to Jakarta at 6 the next morning. aaah the things we do. At least I wasn’t disappointed. This looks fine in the shaker pint glass with a deep brown and good head that did disappear after a little time. Malt and chocolate dominate with a slight hint of fruitiness but not as pronouned at that noted by Per (shit, I just saw he in on over 7k of ratings!!!). Low bitterness and a lack of real bock grunt overall. Good but not great.
Brewerkz Bock Lager;Singapore, Singapore;Bock- Heller Bock / Maibock;Brewerkz;Draught at the brewpub. Dark amber. Tart lingonberry aroma. Sweet and fruity with an edge of tart vinegar. The mouthfeel is clean and simplistic, and the hop rate is low. Not the best offering from this otherwise solid brewpub.
Brewerkz Steam Beer;Singapore, Singapore;California Common / Steam Beer;Brewerkz;Pint on tap at Brewerkz, Singapore. Slightly cloudy amber beer with thin white head. Some lacing. Nose is distant lemon. Light body, grainy taste. Lemon finish. Simple beer, no flaws but unexciting.
Brewerkz Steam Beer;Singapore, Singapore;California Common / Steam Beer;Brewerkz;Keg at Brewerkz Riverside Point, Singapore. Clear deep golden, mid sized head. Ashy, fruity spicy nose. Mid sweet with medium body and well rounded mouthfeel. Fruity and spicy with notes of salmiak and hay. Long salty bitter finish. Nice!
Brewerkz Steam Beer;Singapore, Singapore;California Common / Steam Beer;Brewerkz;Tap at Brewerkz, Riverside Point. Poured a clear medium amber with a frothy white head. The aroma is yeast, light citrus. The flavour is light bitter with a smooth, light, slightly watery, floral hop bitter palate. Medium bodied with soft carbonation.
Brewerkz Steam Beer;Singapore, Singapore;California Common / Steam Beer;Brewerkz;(On tap) Hazy amber with thin white head. Pleasant crisp citrusy aroma. Light body with good carbonation. Taste has hops present from start to finish but there's little to balance this. Crisp refreshing. ---Rated via Beer Buddy for iPhone
